Project;File_Path;SATD_Comment;Commit_Removal;Change_Type
Hadoop;hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/TestNodeManagerResync.java;// TO DO: This should be replaced to explicitly check exception // class name after YARN-142;c6c41abf683be17c3917a7f94953b55347aaa69f;Method Changed
Hadoop;hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/TestContainerManager.java;// TO DO: This should be replaced to explicitly check exception // class name after YARN-142;c6c41abf683be17c3917a7f94953b55347aaa69f;Method Changed
Hadoop;mapreduce/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/launch/StartHadoopLaunchTabGroup.java;// TODO Auto-generated constructor stub;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/launch/LocalMapReduceLaunchTabGroup.java;// TODO Auto-generated constructor stub;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/test/unit/org/apache/hadoop/mapred/TestLostTaskTracker.java;// Wait long enough for tracker1 to be considered lost // We could have used a Mockito stub here, except we don't know how many // times JobTracker calls getTime() on the clock, so a static mock // is appropriate.;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/contrib/vertica/src/java/org/apache/hadoop/vertica/VerticaRecordReader.java;// TODO: figure out why length would be 0;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/contrib/vertica/src/java/org/apache/hadoop/vertica/VerticaStreamingRecordReader.java;// TODO: figure out why length would be 0;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/contrib/vertica/src/java/org/apache/hadoop/vertica/VerticaOutputFormat.java;// TODO: handle collection of output tables private class VerticaTable {;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/launch/HadoopApplicationLaunchShortcut.java;// FIXME Error dialog;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSFolder.java;// XXX don't know what the file is?;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/contrib/vertica/src/java/org/apache/hadoop/vertica/VerticaUtil.java;// TODO: catch when params required but missing // TODO: better error message when count query is bad;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/contrib/vertica/src/java/org/apache/hadoop/vertica/VerticaOutputFormat.java;// TODO: consider more tables and skip tables with non-temp projections;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/test/mapred/org/apache/hadoop/mapred/NotificationTestCase.java;// Hack for local FS that does not have the concept of a 'mounting point';ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/test/mapred/org/apache/hadoop/mapred/ControlledMapReduceJob.java;/** * Wait till noOfTasksToBeRunning number of tasks of type specified by isMap * started running. This currently uses a jip object and directly uses its api * to determine the number of tasks running. * * <p> * * TODO: It should eventually use a JobID and then get the information from * the JT to check the number of running tasks. * * @param jip * @param isMap * @param noOfTasksToBeRunning */;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/test/mapred/org/apache/hadoop/mapred/TestMiniMRWithDFS.java;// All taskDirs should be present in the observed list. Other files like // job.xml etc may be present too, we are not checking them here.;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/test/mapred/org/apache/hadoop/mapred/ControlledMapReduceJob.java;/** * Make sure that the number of tasks of type specified by isMap running in * the given job is the same as noOfTasksToBeRunning * * <p> * * TODO: It should eventually use a JobID and then get the information from * the JT to check the number of running tasks. * * @param jip * @param isMap * @param noOfTasksToBeRunning */;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/test/mapred/org/apache/hadoop/mapred/ControlledMapReduceJob.java;/** * Wait till noOfTasksToFinish number of tasks of type specified by isMap * are finished. This currently uses a jip object and directly uses its api to * determine the number of tasks finished. * * <p> * * TODO: It should eventually use a JobID and then get the information from * the JT to check the number of finished tasks. * * @param jip * @param isMap * @param noOfTasksToFinish * @throws InterruptedException */;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/test/mapred/org/apache/hadoop/mapred/TestJobHistory.java;//TODO this is a hack :( // jobtracker-hostname_jobtracker-identifier_;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/JvmManager.java;//spawn the JVM in a new thread. Note that there will be very little //extra overhead of launching the new thread for a new JVM since //most of the cost is involved in launching the process. Moreover, //since we are going to be using the JVM for running many tasks, //the thread launch cost becomes trivial when amortized over all //tasks. Doing it this way also keeps code simple.;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/JobTracker.java;/////////////////////////////////////////////////////// // Used to remove old finished Jobs that have been around for too long ///////////////////////////////////////////////////////;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/TaskInProgress.java;// The task is not allowed to move from completed back to running. // We have seen out of order status messagesmoving tasks from complete // to running. This is a spot fix, but it should be addressed more // globally.;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/JobTracker.java;// Write back the new restart count and rename the old info file //TODO This is similar to jobhistory recovery, maybe this common code // can be factored out.;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/TaskTracker.java;//The check below may not be required every iteration but we are //erring on the side of caution here. We have seen many cases where //the call to jetty's getLocalPort() returns different values at //different times. Being a real paranoid here.;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/JobInProgress.java;// Could be optimized to do only one lookup with a little more code;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/JobInProgress.java;// Put the task back in the cache. This will help locality for cases // where we have a different TaskTracker from the same rack/switch // asking for a task. // We bother about only those TIPs that were successful // earlier (wasComplete and !isComplete) // (since they might have been removed from the cache of other // racks/switches, if the input split blocks were present there too);ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/JobTracker.java;// Here the job *should* be in the PREP state. // From here there are 3 ways : // - job requires setup : the job remains in PREP state and // setup is launched to move the job in RUNNING state // - job is complete (no setup required and no tasks) : complete // the job and move it to SUCCEEDED // - job has tasks but doesnt require setup : make the job RUNNING. // is the job empty? // complete it // setup/cleanup not required // complete setup and make job running;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;mapreduce/src/java/org/apache/hadoop/mapred/JobTracker.java;// Clone TaskStatus object here, because JobInProgress // or TaskInProgress can modify this object and // the changes should not get reflected in TaskTrackerStatus. // An old TaskTrackerStatus is used later in countMapTasks, etc.;ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b;Class Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirectory.java;//TODO: setLocalName breaks created/deleted lists;ca848beb533790ae8abb6498f5d4676594fbae4c;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/Journal.java;// TODO: if a JN goes down and comes back up, then it will throw // this exception on every edit. We should instead send back // a response indicating the log needs to be rolled, which would // mark the logger on the client side as "pending" -- and have the // NN code look for this condition and trigger a roll when it happens. // That way the node can catch back up and rejoin;cae8116a146cb27d40e4e41cece9a17945bc7f9c;Method Changed
Hadoop;hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/ClientCache.java;//TODO This should ideally be using it's own class (instead of ClientRMSecurityInfo);cb48bc1c93a4a1d8b2b936982a5e6b18494b5956;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/JobHistory.java;//TODO Could verify the correct format for these directories.;cbb5f6109097a77f18f5fb0ba62ac132b8fa980f;Method Removal
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/JobHistory.java;// TODO Is this really required.;cbb5f6109097a77f18f5fb0ba62ac132b8fa980f;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/JobHistory.java;//TODO This should ideally be using getAllJobsMetaInfo // or get rid of that method once Job has APIs for user, finishTime etc.;cbb5f6109097a77f18f5fb0ba62ac132b8fa980f;Method Removal
Hadoop;hdfs/src/java/org/apache/hadoop/hdfs/server/namenode/BlockManager.java;// TODO should using recentInvalidateSets be synchronized? // get an array of the keys;cc875f0124d1951a4aab0565442242dac3dd35c8;Method Changed
Hadoop;src/java/org/apache/hadoop/fs/FsShell.java;// TODO: handle this;cd2079f0e4aa292492b5d6c0d0af5bfa41a39043;Method Removal
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/ContainerLocalizer.java;// TODO HB immediately when rsrc localized;cd90b822278bf98a166e34e31aa2503ee4e48083;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/cli/TestHDFSCLI.java;//TODO: The test is failing due to the change in HADOOP-7360. // HDFS-2038 is going to fix it. Disable the test for the moment.;cf93dfba4e5b7849a3917caa78b29b8a4fb5ef12;Method Unchanged
Hadoop;mapreduce/src/java/org/apache/hadoop/mapreduce/security/TokenCache.java;//TODO: Need to come up with a better place to put //this block of code to do with reading the file;cfc4ad76a325381119351092ac9e40544141b74a;Method Changed
Hadoop;src/java/org/apache/hadoop/fs/FsShell.java;// TODO: next two lines are a temporary crutch until this entire // block is overhauled;d358eb75b79b17f85ae9fd831a0bd065b87bf924;Method Changed
Hadoop;src/java/org/apache/hadoop/fs/FsShell.java;// TODO: will change with factory;d358eb75b79b17f85ae9fd831a0bd065b87bf924;Method Changed
Hadoop;mapreduce/src/test/mapred/org/apache/hadoop/mapreduce/util/TestLinuxResourceCalculatorPlugin.java;// Advance very short period of time (one jiffy length). // In this case, CPU usage should not be updated.;d41e67b966b4ced602ae27e6ccc6a73cd4068a05;Class Removal
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/TaskImpl.java;//TODO: consider the nextAttemptNumber only if it is not failed/killed ? // calculate the best progress;d6546fc0a444228c9d45b5bef89aeef120f98831;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestSnapshotDiffReport.java;// TODO: fix diff report // @Test;d9e2514d21c2ae356ee7fe8d4a857748b5defa4c;Method Changed
Hadoop;hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell/Client.java;// Set the user submitting this application // TODO can it be empty?;daa28cc6ce23ef5c8db8b9f896f342cb770dd092;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security/ApplicationTokenIdentifier.java;// TODO: Add more information in the tokenID such that it is not // transferrable, more secure etc.;db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2;Method Removal
Hadoop;src/java/org/apache/hadoop/io/SecureIOUtils.java;// Subject to race conditions but this is the best we can do;dc16490ad3f8ff42849647fa6150fa53d771809c;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/application/ApplicationImpl.java;// TODO: Synchro should be at statemachine level. // This is only for tests?;df2991c0cbc3f35c2640b93680667507c4f810dd;Method Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/GetJournalEditServlet.java;// TODO: create security tests;df801074c929d5414b92cc9fc0cc8a2794e02751;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/GetJournalEditServlet.java;// TODO: above principal is not correct, since each JN will have a // different hostname.;df801074c929d5414b92cc9fc0cc8a2794e02751;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/ResourceMgrDelegate.java;// TODO: Implement renewDelegationToken;e17cecf5505dddb92e2212147505c7c900184431;Method Removal
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fifo/FifoScheduler.java;// FIXME: TestApplicationCleanup is relying on unnormalized behavior.;e549ac93694f768f2e26706a54a1b45dea6d2844;Method Removal
Hadoop;hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/policies/DominantResourceFairnessPolicy.java;// TODO: For now, set all fair shares to 0, because, in the context of DRF, // it doesn't make sense to set a value for each resource. YARN-736 should // add in a sensible replacement.;e60fbbcc2e6a0d27d588b620817d29d1c70893a5;Method Changed
Hadoop;src/java/org/apache/hadoop/fs/shell/CommandWithDestination.java;// TODO: commands should implement a -f to enable this;e8eed98feb5aa482abf9cec156e5b87022769604;Method Unchanged
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/fs/HdfsVolumeId.java;// because we have class identity checking above, and for this class // isValid() is always true.;eee4d716b48074825e1afcd9c74038a393ddeb69;Class Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/contrib/bkjournal/src/main/java/org/apache/hadoop/contrib/bkjournal/BookKeeperJournalManager.java;// Currently, BKJM automatically formats itself when first accessed. // TODO: change over to explicit formatting so that the admin can // clear out the BK storage when reformatting a cluster.;f1fe91ec9519535153f05acd3e6402bdb8e12c56;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/RMAppImpl.java;// Transitions from RESTARTING state // TODO - no way to get to RESTARTING state right now;f2b91a8367a762091482074505618b570a520b19;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/ContiguousBlockStorageOp.java;// because we have class identity checking above, and for this class // isValid() is always true.;f4c523b69ba55b1fd35e8995c3011a9f546ac835;Class Removal
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security/ApplicationTokenSecretManager.java;// TODO: add expiry for masterKey // TODO: add logic to handle with multiple masterKeys, only one being used for // creating new tokens at any time. // TODO: Make he masterKey more secure, non-transferrable etc.;fe7711df98b9dd16259f6534e8461a29f24caadc;Class Removal
